h_strnm,month,dong,total_sales,order_count
상상오리 용산점,2025-10,대흥동,529600,14
상상오리 용산점,2025-10,도원동,582500,15
상상오리 용산점,2025-10,도화동,2029300,47
상상오리 용산점,2025-10,돈의동,584600,14
상상오리 용산점,2025-10,동빙고동,1718700,39
상상오리 용산점,2025-10,동자동,1902000,49
상상오리 용산점,2025-10,묘동,227400,6
상상오리 용산점,2025-10,묵정동,486700,13
상상오리 용산점,2025-10,문배동,2408200,62
상상오리 용산점,2025-10,보광동,4110200,100
상상오리 용산점,2025-10,북아현동,1070500,29
상상오리 용산점,2025-10,북창동,799300,20
상상오리 용산점,2025-10,산천동,446900,11
상상오리 용산점,2025-10,서계동,2401200,68
상상오리 용산점,2025-10,서빙고동,3335500,71
상상오리 용산점,2025-10,서소문동,1137800,22
상상오리 용산점,2025-10,순화동,423700,13
상상오리 용산점,2025-10,신계동,514000,14
상상오리 용산점,2025-10,신공덕동,1472100,35
상상오리 용산점,2025-10,신당동,992300,35
상상오리 용산점,2025-10,신수동,127600,4
상상오리 용산점,2025-10,신창동,73800,2
상상오리 용산점,2025-10,아현동,2364300,61
상상오리 용산점,2025-10,염리동,902200,24
상상오리 용산점,2025-10,예장동,179500,5
상상오리 용산점,2025-10,오장동,135600,4
상상오리 용산점,2025-10,옥수동,480600,14
상상오리 용산점,2025-10,옥인동,291100,9
상상오리 용산점,2025-10,용문동,1070200,28
상상오리 용산점,2025-10,원효로제1동,294800,4
상상오리 용산점,2025-10,이촌동,6018500,127
상상오리 용산점,2025-10,이태원동,17216200,349
상상오리 용산점,2025-10,인의동,227400,6
상상오리 용산점,2025-10,장교동,2339800,30
상상오리 용산점,2025-10,정동,179500,5
상상오리 용산점,2025-10,주자동,658700,13
상상오리 용산점,2025-10,중림동,2550000,71
상상오리 용산점,2025-10,창천동,164500,5
상상오리 용산점,2025-10,천연동,609300,17
상상오리 용산점,2025-10,청운동,135600,4
상상오리 용산점,2025-10,청진동,1328900,17
상상오리 용산점,2025-10,초동,131600,4
상상오리 용산점,2025-10,한남동,10171100,180
상상오리 용산점,2025-10,합동,460300,11
상상오리 용산점,2025-10,행촌동,128700,3
상상오리 용산점,2025-10,효창동,2916800,65
상상오리 용산점,2025-10,후암동,7526300,188
상상오리 용산점,2025-11,갈월동,3683600,99
상상오리 용산점,2025-11,견지동,171600,4
상상오리 용산점,2025-11,경운동,247300,7
상상오리 용산점,2025-11,공덕동,2908300,86
상상오리 용산점,2025-11,관수동,209400,6
상상오리 용산점,2025-11,관철동,52000,4
상상오리 용산점,2025-11,낙원동,1013800,26
상상오리 용산점,2025-11,남영동,1319100,29
상상오리 용산점,2025-11,남창동,658600,24
상상오리 용산점,2025-11,내수동,571200,22
상상오리 용산점,2025-11,냉천동,400900,11
상상오리 용산점,2025-11,노고산동,1116000,30
상상오리 용산점,2025-11,다동,450300,14
상상오리 용산점,2025-11,당주동,119600,4
상상오리 용산점,2025-11,대현동,1500200,47
상상오리 용산점,2025-11,대흥동,740400,15
상상오리 용산점,2025-11,도원동,488400,13
상상오리 용산점,2025-11,도화동,1501700,39
상상오리 용산점,2025-11,돈의동,809800,13
상상오리 용산점,2025-11,동빙고동,3275100,88
상상오리 용산점,2025-11,동자동,2670100,91
상상오리 용산점,2025-11,마포동,71800,2
상상오리 용산점,2025-11,무교동,3754200,18
상상오리 용산점,2025-11,묵정동,131600,4
상상오리 용산점,2025-11,문배동,1772400,59
상상오리 용산점,2025-11,미근동,177600,4
상상오리 용산점,2025-11,보광동,5155000,130
상상오리 용산점,2025-11,북아현동,1141100,45
상상오리 용산점,2025-11,북창동,1099400,25
상상오리 용산점,2025-11,사직동,95700,3
상상오리 용산점,2025-11,산천동,125700,3
상상오리 용산점,2025-11,서계동,1404500,52
상상오리 용산점,2025-11,서빙고동,1895000,51
상상오리 용산점,2025-11,서소문동,328300,7
상상오리 용산점,2025-11,소공동,107600,8
상상오리 용산점,2025-11,송월동,159500,5
상상오리 용산점,2025-11,수송동,399000,10
상상오리 용산점,2025-11,수하동,209500,5
상상오리 용산점,2025-11,순화동,430700,11
상상오리 용산점,2025-11,신계동,613300,17
상상오리 용산점,2025-11,신공덕동,1915100,61
상상오리 용산점,2025-11,신당동,1498000,43
상상오리 용산점,2025-11,신수동,95700,3
상상오리 용산점,2025-11,신창동,177500,5
상상오리 용산점,2025-11,쌍림동,334100,12
상상오리 용산점,2025-11,아현동,3211800,75
상상오리 용산점,2025-11,연건동,159500,5
상상오리 용산점,2025-11,염리동,679100,19
상상오리 용산점,2025-11,예장동,351200,8
상상오리 용산점,2025-11,옥수동,619200,18
상상오리 용산점,2025-11,옥인동,187000,5
상상오리 용산점,2025-11,옥천동,215400,6
상상오리 용산점,2025-11,용문동,1582300,51
상상오리 용산점,2025-11,원서동,236400,6
상상오리 용산점,2025-11,이촌동,3852400,97
상상오리 용산점,2025-11,이태원동,21120400,533
상상오리 용산점,2025-11,입정동,175600,8
상상오리 용산점,2025-11,적선동,275400,6
상상오리 용산점,2025-11,주성동,142800,4
상상오리 용산점,2025-11,중림동,2149800,71
상상오리 용산점,2025-11,창성동,171600,4
상상오리 용산점,2025-11,천연동,665500,19
상상오리 용산점,2025-11,청암동,329400,6
상상오리 용산점,2025-11,청진동,347000,10
상상오리 용산점,2025-11,체부동,36000,3
상상오리 용산점,2025-11,초동,131600,4
상상오리 용산점,2025-11,충신동,154500,5
상상오리 용산점,2025-11,통의동,105000,6
상상오리 용산점,2025-11,평동,307200,8
상상오리 용산점,2025-11,필운동,104000,8
상상오리 용산점,2025-11,한남동,8861900,162
상상오리 용산점,2025-11,합동,290600,14
상상오리 용산점,2025-11,행촌동,95700,3
상상오리 용산점,2025-11,현석동,572600,14
상상오리 용산점,2025-11,홍파동,199500,5
상상오리 용산점,2025-11,효창동,1729800,67
상상오리 용산점,2025-11,후암동,8211700,294
상상오리 용산점,2025-12,가회동,184500,5
상상오리 용산점,2025-12,갈월동,3309200,143
상상오리 용산점,2025-12,견지동,194500,5
상상오리 용산점,2025-12,경운동,139600,4
상상오리 용산점,2025-12,공덕동,5080400,177
상상오리 용산점,2025-12,관수동,562600,19
상상오리 용산점,2025-12,관철동,2169800,38
상상오리 용산점,2025-12,낙원동,902000,28
상상오리 용산점,2025-12,남영동,2132100,58
상상오리 용산점,2025-12,남창동,1280700,53
상상오리 용산점,2025-12,내수동,356300,7
상상오리 용산점,2025-12,냉천동,466900,15
상상오리 용산점,2025-12,노고산동,1736800,53
상상오리 용산점,2025-12,누상동,131600,4
상상오리 용산점,2025-12,누하동,154500,5
상상오리 용산점,2025-12,다동,232000,12
상상오리 용산점,2025-12,대신동,315600,12
상상오리 용산점,2025-12,대현동,335600,12
상상오리 용산점,2025-12,대흥동,328100,9
상상오리 용산점,2025-12,도원동,610200,18
상상오리 용산점,2025-12,도화동,1578500,39
상상오리 용산점,2025-12,동빙고동,1809300,50
상상오리 용산점,2025-12,동자동,3742400,163
상상오리 용산점,2025-12,마포동,464000,10
상상오리 용산점,2025-12,묘동,127600,4
상상오리 용산점,2025-12,무악동,101700,3
상상오리 용산점,2025-12,묵정동,270700,10
상상오리 용산점,2025-12,문배동,2906500,137
상상오리 용산점,2025-12,보광동,2989600,93
상상오리 용산점,2025-12,북아현동,1426500,54
상상오리 용산점,2025-12,북창동,2687900,80
상상오리 용산점,2025-12,사직동,418800,12
상상오리 용산점,2025-12,산천동,150000,6
상상오리 용산점,2025-12,삼청동,251300,7
상상오리 용산점,2025-12,서계동,3508500,157
상상오리 용산점,2025-12,서린동,171600,4
상상오리 용산점,2025-12,서빙고동,1135500,37
상상오리 용산점,2025-12,서소문동,54000,4
상상오리 용산점,2025-12,소공동,320200,17
상상오리 용산점,2025-12,수하동,77500,5
상상오리 용산점,2025-12,순화동,1067700,36
상상오리 용산점,2025-12,신계동,1260700,35
상상오리 용산점,2025-12,신공덕동,2287900,97
상상오리 용산점,2025-12,신당동,2292600,65
상상오리 용산점,2025-12,신수동,189500,5
상상오리 용산점,2025-12,신창동,1017400,26
상상오리 용산점,2025-12,신촌동,139600,4
상상오리 용산점,2025-12,아현동,2492200,81
상상오리 용산점,2025-12,연건동,184000,8
상상오리 용산점,2025-12,염리동,931200,28
상상오리 용산점,2025-12,예장동,691900,34
상상오리 용산점,2025-12,오장동,514800,12
상상오리 용산점,2025-12,옥수동,1264000,30
상상오리 용산점,2025-12,용강동,104700,3
상상오리 용산점,2025-12,용문동,806700,32
상상오리 용산점,2025-12,이촌동,5967100,145
상상오리 용산점,2025-12,이태원동,20555800,583
상상오리 용산점,2025-12,인의동,1153500,15
상상오리 용산점,2025-12,입정동,556500,15
상상오리 용산점,2025-12,정동,452300,19
상상오리 용산점,2025-12,주교동,139600,4
상상오리 용산점,2025-12,주성동,875600,16
상상오리 용산점,2025-12,주자동,425300,13
상상오리 용산점,2025-12,중림동,3240700,116
상상오리 용산점,2025-12,창천동,1053500,25
상상오리 용산점,2025-12,청진동,809600,34
상상오리 용산점,2025-12,체부동,463200,16
상상오리 용산점,2025-12,초동,410300,12
상상오리 용산점,2025-12,충신동,127600,4
상상오리 용산점,2025-12,평동,287400,6
상상오리 용산점,2025-12,필운동,295000,13
상상오리 용산점,2025-12,한남동,15765300,285
상상오리 용산점,2025-12,합동,546400,27
상상오리 용산점,2025-12,홍파동,168000,7
상상오리 용산점,2025-12,효창동,2814100,97
상상오리 용산점,2025-12,후암동,11723400,487
상상오리 용산점,2026-01,갈월동,4909800,198
상상오리 용산점,2026-01,경운동,317100,9
상상오리 용산점,2026-01,공덕동,5311000,188
상상오리 용산점,2026-01,관수동,777200,18
상상오리 용산점,2026-01,관철동,570600,22
상상오리 용산점,2026-01,낙원동,638400,16
상상오리 용산점,2026-01,남영동,1118200,35
상상오리 용산점,2026-01,남창동,1940100,75
상상오리 용산점,2026-01,남학동,75000,5
상상오리 용산점,2026-01,내수동,123600,4
상상오리 용산점,2026-01,노고산동,369600,12
상상오리 용산점,2026-01,다동,344000,21
상상오리 용산점,2026-01,대현동,1201300,42
상상오리 용산점,2026-01,대흥동,465300,15
상상오리 용산점,2026-01,도원동,1694400,48
상상오리 용산점,2026-01,도화동,2097500,55
상상오리 용산점,2026-01,돈의동,128700,3
상상오리 용산점,2026-01,동빙고동,3089700,73
상상오리 용산점,2026-01,동자동,4346200,176
상상오리 용산점,2026-01,마포동,181200,6
상상오리 용산점,2026-01,무악동,430800,12
상상오리 용산점,2026-01,묵정동,258400,4
상상오리 용산점,2026-01,문배동,3761600,175
상상오리 용산점,2026-01,미근동,396400,20
상상오리 용산점,2026-01,보광동,4136300,94
상상오리 용산점,2026-01,북아현동,4755200,102
상상오리 용산점,2026-01,북창동,1029800,44
상상오리 용산점,2026-01,산천동,345500,9
상상오리 용산점,2026-01,서계동,4557700,163
상상오리 용산점,2026-01,서빙고동,4374700,81
상상오리 용산점,2026-01,서소문동,215400,6
상상오리 용산점,2026-01,소격동,335300,7
상상오리 용산점,2026-01,소공동,291600,16
상상오리 용산점,2026-01,수송동,562700,13
상상오리 용산점,2026-01,수하동,476600,14
상상오리 용산점,2026-01,순화동,343600,20
상상오리 용산점,2026-01,신계동,1219700,63
상상오리 용산점,2026-01,신공덕동,1686300,58
상상오리 용산점,2026-01,신당동,3386900,90
상상오리 용산점,2026-01,신수동,519400,19
상상오리 용산점,2026-01,아현동,4026100,143
상상오리 용산점,2026-01,연건동,323100,9
상상오리 용산점,2026-01,연지동,179600,4
상상오리 용산점,2026-01,염리동,914000,30
상상오리 용산점,2026-01,영천동,184000,8
상상오리 용산점,2026-01,예장동,576700,23
상상오리 용산점,2026-01,오장동,558300,20
상상오리 용산점,2026-01,옥수동,567300,17
상상오리 용산점,2026-01,와룡동,174500,5
상상오리 용산점,2026-01,용강동,325900,11
상상오리 용산점,2026-01,용문동,1856400,57
상상오리 용산점,2026-01,이촌동,4027300,96
상상오리 용산점,2026-01,이태원동,19728000,617
상상오리 용산점,2026-01,익선동,373200,13
상상오리 용산점,2026-01,인의동,179500,5
상상오리 용산점,2026-01,입정동,179500,5
상상오리 용산점,2026-01,장교동,406600,7
상상오리 용산점,2026-01,정동,510300,14
상상오리 용산점,2026-01,주성동,343900,11
상상오리 용산점,2026-01,주자동,239400,6
상상오리 용산점,2026-01,중림동,2762300,111
상상오리 용산점,2026-01,창천동,557200,18
상상오리 용산점,2026-01,천연동,131600,4
상상오리 용산점,2026-01,청진동,184500,5
상상오리 용산점,2026-01,초동,96000,8
상상오리 용산점,2026-01,충신동,621100,18
상상오리 용산점,2026-01,평동,349300,7
상상오리 용산점,2026-01,한남동,12913500,271
상상오리 용산점,2026-01,합동,997100,44
상상오리 용산점,2026-01,행촌동,287100,9
상상오리 용산점,2026-01,현저동,144000,6
상상오리 용산점,2026-01,홍파동,65800,2
상상오리 용산점,2026-01,효자동,179600,4
상상오리 용산점,2026-01,효창동,3011200,131
상상오리 용산점,2026-01,후암동,10707700,444
상상오리 용산점,2026-02,갈월동,3595700,150
상상오리 용산점,2026-02,견지동,432900,11
상상오리 용산점,2026-02,경운동,111000,6
상상오리 용산점,2026-02,계동,179500,5
상상오리 용산점,2026-02,공덕동,6328600,243
상상오리 용산점,2026-02,공평동,317000,15
상상오리 용산점,2026-02,관수동,1117600,51
상상오리 용산점,2026-02,관철동,799800,22
